"period_label","period_hour","time_offset_sec","timestamp","serving_bs_id","users_present","active_nodes"
NA,2,160,"2025-01-01 02:02:40","BS_2",0,0
NA,2,160,"2025-01-01 02:02:40","BS_3",0,0
"night",2,160,"2025-01-01 02:02:40","BS_4",2,1
"night",2,160,"2025-01-01 02:02:40","BS_5",0,0
"night",2,160,"2025-01-01 02:02:40","BS_6",0,0
NA,2,160,"2025-01-01 02:02:40","BS_7",0,0
NA,2,160,"2025-01-01 02:02:40","BS_8",0,0
"night",2,160,"2025-01-01 02:02:40","BS_9",1,1
"night",2,161,"2025-01-01 02:02:41","BS_1",1,1
"night",2,161,"2025-01-01 02:02:41","BS_10",1,1
"night",2,161,"2025-01-01 02:02:41","BS_11",0,0
NA,2,161,"2025-01-01 02:02:41","BS_2",0,0
NA,2,161,"2025-01-01 02:02:41","BS_3",0,0
"night",2,161,"2025-01-01 02:02:41","BS_4",2,1
"night",2,161,"2025-01-01 02:02:41","BS_5",0,0
"night",2,161,"2025-01-01 02:02:41","BS_6",0,0
NA,2,161,"2025-01-01 02:02:41","BS_7",0,0
NA,2,161,"2025-01-01 02:02:41","BS_8",0,0
"night",2,161,"2025-01-01 02:02:41","BS_9",1,1
"night",2,162,"2025-01-01 02:02:42","BS_1",1,1
"night",2,162,"2025-01-01 02:02:42","BS_10",1,1
"night",2,162,"2025-01-01 02:02:42","BS_11",0,0
NA,2,162,"2025-01-01 02:02:42","BS_2",0,0
NA,2,162,"2025-01-01 02:02:42","BS_3",0,0
"night",2,162,"2025-01-01 02:02:42","BS_4",2,1
"night",2,162,"2025-01-01 02:02:42","BS_5",0,0
"night",2,162,"2025-01-01 02:02:42","BS_6",0,0
NA,2,162,"2025-01-01 02:02:42","BS_7",0,0
NA,2,162,"2025-01-01 02:02:42","BS_8",0,0
"night",2,162,"2025-01-01 02:02:42","BS_9",1,1
"night",2,163,"2025-01-01 02:02:43","BS_1",1,1
"night",2,163,"2025-01-01 02:02:43","BS_10",2,1
"night",2,163,"2025-01-01 02:02:43","BS_11",0,0
NA,2,163,"2025-01-01 02:02:43","BS_2",0,0
NA,2,163,"2025-01-01 02:02:43","BS_3",0,0
"night",2,163,"2025-01-01 02:02:43","BS_4",1,1
"night",2,163,"2025-01-01 02:02:43","BS_5",0,0
"night",2,163,"2025-01-01 02:02:43","BS_6",0,0
NA,2,163,"2025-01-01 02:02:43","BS_7",0,0
NA,2,163,"2025-01-01 02:02:43","BS_8",0,0
"night",2,163,"2025-01-01 02:02:43","BS_9",1,1
"night",2,164,"2025-01-01 02:02:44","BS_1",1,1
"night",2,164,"2025-01-01 02:02:44","BS_10",2,1
"night",2,164,"2025-01-01 02:02:44","BS_11",0,0
NA,2,164,"2025-01-01 02:02:44","BS_2",0,0
NA,2,164,"2025-01-01 02:02:44","BS_3",0,0
"night",2,164,"2025-01-01 02:02:44","BS_4",1,1
"night",2,164,"2025-01-01 02:02:44","BS_5",0,0
"night",2,164,"2025-01-01 02:02:44","BS_6",0,0
NA,2,164,"2025-01-01 02:02:44","BS_7",0,0
NA,2,164,"2025-01-01 02:02:44","BS_8",0,0
"night",2,164,"2025-01-01 02:02:44","BS_9",2,1
"night",2,165,"2025-01-01 02:02:45","BS_1",1,1
"night",2,165,"2025-01-01 02:02:45","BS_10",2,1
"night",2,165,"2025-01-01 02:02:45","BS_11",0,0
NA,2,165,"2025-01-01 02:02:45","BS_2",0,0
NA,2,165,"2025-01-01 02:02:45","BS_3",0,0
"night",2,165,"2025-01-01 02:02:45","BS_4",1,1
"night",2,165,"2025-01-01 02:02:45","BS_5",0,0
"night",2,165,"2025-01-01 02:02:45","BS_6",0,0
NA,2,165,"2025-01-01 02:02:45","BS_7",0,0
NA,2,165,"2025-01-01 02:02:45","BS_8",0,0
"night",2,165,"2025-01-01 02:02:45","BS_9",2,1
"night",2,166,"2025-01-01 02:02:46","BS_1",1,1
"night",2,166,"2025-01-01 02:02:46","BS_10",2,1
"night",2,166,"2025-01-01 02:02:46","BS_11",0,0
NA,2,166,"2025-01-01 02:02:46","BS_2",0,0
NA,2,166,"2025-01-01 02:02:46","BS_3",0,0
"night",2,166,"2025-01-01 02:02:46","BS_4",1,1
"night",2,166,"2025-01-01 02:02:46","BS_5",0,0
"night",2,166,"2025-01-01 02:02:46","BS_6",0,0
NA,2,166,"2025-01-01 02:02:46","BS_7",0,0
NA,2,166,"2025-01-01 02:02:46","BS_8",0,0
"night",2,166,"2025-01-01 02:02:46","BS_9",2,1
"night",2,167,"2025-01-01 02:02:47","BS_1",1,1
"night",2,167,"2025-01-01 02:02:47","BS_10",2,1
"night",2,167,"2025-01-01 02:02:47","BS_11",0,0
NA,2,167,"2025-01-01 02:02:47","BS_2",0,0
NA,2,167,"2025-01-01 02:02:47","BS_3",0,0
"night",2,167,"2025-01-01 02:02:47","BS_4",1,1
"night",2,167,"2025-01-01 02:02:47","BS_5",0,0
"night",2,167,"2025-01-01 02:02:47","BS_6",0,0
NA,2,167,"2025-01-01 02:02:47","BS_7",0,0
NA,2,167,"2025-01-01 02:02:47","BS_8",0,0
"night",2,167,"2025-01-01 02:02:47","BS_9",3,1
"night",2,168,"2025-01-01 02:02:48","BS_1",1,1
"night",2,168,"2025-01-01 02:02:48","BS_10",2,1
"night",2,168,"2025-01-01 02:02:48","BS_11",0,0
NA,2,168,"2025-01-01 02:02:48","BS_2",0,0
NA,2,168,"2025-01-01 02:02:48","BS_3",0,0
"night",2,168,"2025-01-01 02:02:48","BS_4",1,1
"night",2,168,"2025-01-01 02:02:48","BS_5",0,0
"night",2,168,"2025-01-01 02:02:48","BS_6",0,0
NA,2,168,"2025-01-01 02:02:48","BS_7",0,0
NA,2,168,"2025-01-01 02:02:48","BS_8",0,0
"night",2,168,"2025-01-01 02:02:48","BS_9",2,1
"night",2,169,"2025-01-01 02:02:49","BS_1",1,1
"night",2,169,"2025-01-01 02:02:49","BS_10",2,1
"night",2,169,"2025-01-01 02:02:49","BS_11",0,0
NA,2,169,"2025-01-01 02:02:49","BS_2",0,0
NA,2,169,"2025-01-01 02:02:49","BS_3",0,0
"night",2,169,"2025-01-01 02:02:49","BS_4",1,1
"night",2,169,"2025-01-01 02:02:49","BS_5",0,0
"night",2,169,"2025-01-01 02:02:49","BS_6",0,0
NA,2,169,"2025-01-01 02:02:49","BS_7",0,0
NA,2,169,"2025-01-01 02:02:49","BS_8",0,0
"night",2,169,"2025-01-01 02:02:49","BS_9",2,1
"night",2,170,"2025-01-01 02:02:50","BS_1",0,0
"night",2,170,"2025-01-01 02:02:50","BS_10",2,1
"night",2,170,"2025-01-01 02:02:50","BS_11",0,0
NA,2,170,"2025-01-01 02:02:50","BS_2",0,0
NA,2,170,"2025-01-01 02:02:50","BS_3",0,0
"night",2,170,"2025-01-01 02:02:50","BS_4",1,1
"night",2,170,"2025-01-01 02:02:50","BS_5",1,1
"night",2,170,"2025-01-01 02:02:50","BS_6",1,1
NA,2,170,"2025-01-01 02:02:50","BS_7",0,0
NA,2,170,"2025-01-01 02:02:50","BS_8",0,0
"night",2,170,"2025-01-01 02:02:50","BS_9",2,1
"night",2,171,"2025-01-01 02:02:51","BS_1",0,0
"night",2,171,"2025-01-01 02:02:51","BS_10",2,1
"night",2,171,"2025-01-01 02:02:51","BS_11",0,0
NA,2,171,"2025-01-01 02:02:51","BS_2",0,0
NA,2,171,"2025-01-01 02:02:51","BS_3",0,0
"night",2,171,"2025-01-01 02:02:51","BS_4",1,1
"night",2,171,"2025-01-01 02:02:51","BS_5",1,1
"night",2,171,"2025-01-01 02:02:51","BS_6",1,1
NA,2,171,"2025-01-01 02:02:51","BS_7",0,0
NA,2,171,"2025-01-01 02:02:51","BS_8",0,0
"night",2,171,"2025-01-01 02:02:51","BS_9",2,1
"night",2,172,"2025-01-01 02:02:52","BS_1",0,0
"night",2,172,"2025-01-01 02:02:52","BS_10",2,1
"night",2,172,"2025-01-01 02:02:52","BS_11",0,0
NA,2,172,"2025-01-01 02:02:52","BS_2",0,0
NA,2,172,"2025-01-01 02:02:52","BS_3",0,0
"night",2,172,"2025-01-01 02:02:52","BS_4",1,1
"night",2,172,"2025-01-01 02:02:52","BS_5",1,1
"night",2,172,"2025-01-01 02:02:52","BS_6",1,1
NA,2,172,"2025-01-01 02:02:52","BS_7",0,0
NA,2,172,"2025-01-01 02:02:52","BS_8",0,0
"night",2,172,"2025-01-01 02:02:52","BS_9",2,1
"night",2,173,"2025-01-01 02:02:53","BS_1",0,0
"night",2,173,"2025-01-01 02:02:53","BS_10",2,1
"night",2,173,"2025-01-01 02:02:53","BS_11",0,0
NA,2,173,"2025-01-01 02:02:53","BS_2",0,0
NA,2,173,"2025-01-01 02:02:53","BS_3",0,0
"night",2,173,"2025-01-01 02:02:53","BS_4",1,1
"night",2,173,"2025-01-01 02:02:53","BS_5",1,1
"night",2,173,"2025-01-01 02:02:53","BS_6",1,1
NA,2,173,"2025-01-01 02:02:53","BS_7",0,0
NA,2,173,"2025-01-01 02:02:53","BS_8",0,0
"night",2,173,"2025-01-01 02:02:53","BS_9",2,1
"night",2,174,"2025-01-01 02:02:54","BS_1",0,0
"night",2,174,"2025-01-01 02:02:54","BS_10",2,1
"night",2,174,"2025-01-01 02:02:54","BS_11",0,0
NA,2,174,"2025-01-01 02:02:54","BS_2",0,0
NA,2,174,"2025-01-01 02:02:54","BS_3",0,0
"night",2,174,"2025-01-01 02:02:54","BS_4",1,1
"night",2,174,"2025-01-01 02:02:54","BS_5",1,1
"night",2,174,"2025-01-01 02:02:54","BS_6",1,1
NA,2,174,"2025-01-01 02:02:54","BS_7",0,0
NA,2,174,"2025-01-01 02:02:54","BS_8",0,0
"night",2,174,"2025-01-01 02:02:54","BS_9",2,1
"night",2,175,"2025-01-01 02:02:55","BS_1",1,1
"night",2,175,"2025-01-01 02:02:55","BS_10",2,1
"night",2,175,"2025-01-01 02:02:55","BS_11",0,0
NA,2,175,"2025-01-01 02:02:55","BS_2",0,0
NA,2,175,"2025-01-01 02:02:55","BS_3",0,0
"night",2,175,"2025-01-01 02:02:55","BS_4",1,1
"night",2,175,"2025-01-01 02:02:55","BS_5",1,1
"night",2,175,"2025-01-01 02:02:55","BS_6",1,1
NA,2,175,"2025-01-01 02:02:55","BS_7",0,0
NA,2,175,"2025-01-01 02:02:55","BS_8",0,0
"night",2,175,"2025-01-01 02:02:55","BS_9",1,1
"night",2,176,"2025-01-01 02:02:56","BS_1",1,1
"night",2,176,"2025-01-01 02:02:56","BS_10",2,1
"night",2,176,"2025-01-01 02:02:56","BS_11",0,0
NA,2,176,"2025-01-01 02:02:56","BS_2",0,0
NA,2,176,"2025-01-01 02:02:56","BS_3",0,0
"night",2,176,"2025-01-01 02:02:56","BS_4",1,1
"night",2,176,"2025-01-01 02:02:56","BS_5",1,1
"night",2,176,"2025-01-01 02:02:56","BS_6",1,1
NA,2,176,"2025-01-01 02:02:56","BS_7",0,0
NA,2,176,"2025-01-01 02:02:56","BS_8",0,0
"night",2,176,"2025-01-01 02:02:56","BS_9",1,1
"night",2,177,"2025-01-01 02:02:57","BS_1",1,1
"night",2,177,"2025-01-01 02:02:57","BS_10",1,1
"night",2,177,"2025-01-01 02:02:57","BS_11",0,0
NA,2,177,"2025-01-01 02:02:57","BS_2",0,0
NA,2,177,"2025-01-01 02:02:57","BS_3",0,0
"night",2,177,"2025-01-01 02:02:57","BS_4",1,1
"night",2,177,"2025-01-01 02:02:57","BS_5",1,1
"night",2,177,"2025-01-01 02:02:57","BS_6",1,1
NA,2,177,"2025-01-01 02:02:57","BS_7",0,0
NA,2,177,"2025-01-01 02:02:57","BS_8",0,0
"night",2,177,"2025-01-01 02:02:57","BS_9",1,1
"night",2,178,"2025-01-01 02:02:58","BS_1",1,1
"night",2,178,"2025-01-01 02:02:58","BS_10",2,1
"night",2,178,"2025-01-01 02:02:58","BS_11",0,0
NA,2,178,"2025-01-01 02:02:58","BS_2",0,0
NA,2,178,"2025-01-01 02:02:58","BS_3",0,0
"night",2,178,"2025-01-01 02:02:58","BS_4",1,1
"night",2,178,"2025-01-01 02:02:58","BS_5",1,1
"night",2,178,"2025-01-01 02:02:58","BS_6",1,1
NA,2,178,"2025-01-01 02:02:58","BS_7",0,0
NA,2,178,"2025-01-01 02:02:58","BS_8",0,0
"night",2,178,"2025-01-01 02:02:58","BS_9",1,1
"night",2,179,"2025-01-01 02:02:59","BS_1",1,1
"night",2,179,"2025-01-01 02:02:59","BS_10",2,1
"night",2,179,"2025-01-01 02:02:59","BS_11",0,0
NA,2,179,"2025-01-01 02:02:59","BS_2",0,0
NA,2,179,"2025-01-01 02:02:59","BS_3",0,0
"night",2,179,"2025-01-01 02:02:59","BS_4",1,1
"night",2,179,"2025-01-01 02:02:59","BS_5",1,1
"night",2,179,"2025-01-01 02:02:59","BS_6",1,1
NA,2,179,"2025-01-01 02:02:59","BS_7",0,0
NA,2,179,"2025-01-01 02:02:59","BS_8",0,0
"night",2,179,"2025-01-01 02:02:59","BS_9",1,1
"night",2,180,"2025-01-01 02:03:00","BS_1",1,1
"night",2,180,"2025-01-01 02:03:00","BS_10",1,1
"night",2,180,"2025-01-01 02:03:00","BS_11",0,0
NA,2,180,"2025-01-01 02:03:00","BS_2",0,0
NA,2,180,"2025-01-01 02:03:00","BS_3",0,0
"night",2,180,"2025-01-01 02:03:00","BS_4",2,1
"night",2,180,"2025-01-01 02:03:00","BS_5",1,1
"night",2,180,"2025-01-01 02:03:00","BS_6",1,1
NA,2,180,"2025-01-01 02:03:00","BS_7",0,0
NA,2,180,"2025-01-01 02:03:00","BS_8",0,0
"night",2,180,"2025-01-01 02:03:00","BS_9",1,1
"night",2,181,"2025-01-01 02:03:01","BS_1",1,1
"night",2,181,"2025-01-01 02:03:01","BS_10",1,1
"night",2,181,"2025-01-01 02:03:01","BS_11",0,0
NA,2,181,"2025-01-01 02:03:01","BS_2",0,0
NA,2,181,"2025-01-01 02:03:01","BS_3",0,0
"night",2,181,"2025-01-01 02:03:01","BS_4",2,1
"night",2,181,"2025-01-01 02:03:01","BS_5",1,1
"night",2,181,"2025-01-01 02:03:01","BS_6",1,1
NA,2,181,"2025-01-01 02:03:01","BS_7",0,0
NA,2,181,"2025-01-01 02:03:01","BS_8",0,0
"night",2,181,"2025-01-01 02:03:01","BS_9",1,1
"night",2,182,"2025-01-01 02:03:02","BS_1",1,1
"night",2,182,"2025-01-01 02:03:02","BS_10",1,1
"night",2,182,"2025-01-01 02:03:02","BS_11",0,0
NA,2,182,"2025-01-01 02:03:02","BS_2",0,0
NA,2,182,"2025-01-01 02:03:02","BS_3",0,0
"night",2,182,"2025-01-01 02:03:02","BS_4",2,1
"night",2,182,"2025-01-01 02:03:02","BS_5",0,0
"night",2,182,"2025-01-01 02:03:02","BS_6",1,1
NA,2,182,"2025-01-01 02:03:02","BS_7",0,0
NA,2,182,"2025-01-01 02:03:02","BS_8",0,0
"night",2,182,"2025-01-01 02:03:02","BS_9",1,1
"night",2,183,"2025-01-01 02:03:03","BS_1",1,1
"night",2,183,"2025-01-01 02:03:03","BS_10",1,1
"night",2,183,"2025-01-01 02:03:03","BS_11",0,0
NA,2,183,"2025-01-01 02:03:03","BS_2",0,0
NA,2,183,"2025-01-01 02:03:03","BS_3",0,0
"night",2,183,"2025-01-01 02:03:03","BS_4",2,1
"night",2,183,"2025-01-01 02:03:03","BS_5",0,0
"night",2,183,"2025-01-01 02:03:03","BS_6",1,1
NA,2,183,"2025-01-01 02:03:03","BS_7",0,0
NA,2,183,"2025-01-01 02:03:03","BS_8",0,0
"night",2,183,"2025-01-01 02:03:03","BS_9",1,1
"night",2,184,"2025-01-01 02:03:04","BS_1",1,1
"night",2,184,"2025-01-01 02:03:04","BS_10",0,0
"night",2,184,"2025-01-01 02:03:04","BS_11",0,0
NA,2,184,"2025-01-01 02:03:04","BS_2",0,0
NA,2,184,"2025-01-01 02:03:04","BS_3",0,0
"night",2,184,"2025-01-01 02:03:04","BS_4",2,1
"night",2,184,"2025-01-01 02:03:04","BS_5",0,0
"night",2,184,"2025-01-01 02:03:04","BS_6",1,1
NA,2,184,"2025-01-01 02:03:04","BS_7",0,0
NA,2,184,"2025-01-01 02:03:04","BS_8",0,0
"night",2,184,"2025-01-01 02:03:04","BS_9",1,1
"night",2,185,"2025-01-01 02:03:05","BS_1",1,1
"night",2,185,"2025-01-01 02:03:05","BS_10",1,1
"night",2,185,"2025-01-01 02:03:05","BS_11",0,0
NA,2,185,"2025-01-01 02:03:05","BS_2",0,0
NA,2,185,"2025-01-01 02:03:05","BS_3",0,0
"night",2,185,"2025-01-01 02:03:05","BS_4",2,1
"night",2,185,"2025-01-01 02:03:05","BS_5",0,0
"night",2,185,"2025-01-01 02:03:05","BS_6",0,0
NA,2,185,"2025-01-01 02:03:05","BS_7",0,0
NA,2,185,"2025-01-01 02:03:05","BS_8",0,0
"night",2,185,"2025-01-01 02:03:05","BS_9",1,1
"night",2,186,"2025-01-01 02:03:06","BS_1",1,1
"night",2,186,"2025-01-01 02:03:06","BS_10",1,1
"night",2,186,"2025-01-01 02:03:06","BS_11",0,0
NA,2,186,"2025-01-01 02:03:06","BS_2",0,0
NA,2,186,"2025-01-01 02:03:06","BS_3",0,0
"night",2,186,"2025-01-01 02:03:06","BS_4",2,1
"night",2,186,"2025-01-01 02:03:06","BS_5",0,0
"night",2,186,"2025-01-01 02:03:06","BS_6",0,0
NA,2,186,"2025-01-01 02:03:06","BS_7",0,0
NA,2,186,"2025-01-01 02:03:06","BS_8",0,0
"night",2,186,"2025-01-01 02:03:06","BS_9",1,1
"night",2,187,"2025-01-01 02:03:07","BS_1",1,1
"night",2,187,"2025-01-01 02:03:07","BS_10",1,1
"night",2,187,"2025-01-01 02:03:07","BS_11",0,0
NA,2,187,"2025-01-01 02:03:07","BS_2",0,0
NA,2,187,"2025-01-01 02:03:07","BS_3",0,0
"night",2,187,"2025-01-01 02:03:07","BS_4",2,1
"night",2,187,"2025-01-01 02:03:07","BS_5",0,0
"night",2,187,"2025-01-01 02:03:07","BS_6",0,0
NA,2,187,"2025-01-01 02:03:07","BS_7",0,0
NA,2,187,"2025-01-01 02:03:07","BS_8",0,0
"night",2,187,"2025-01-01 02:03:07","BS_9",1,1
"night",2,188,"2025-01-01 02:03:08","BS_1",1,1
"night",2,188,"2025-01-01 02:03:08","BS_10",1,1
"night",2,188,"2025-01-01 02:03:08","BS_11",0,0
NA,2,188,"2025-01-01 02:03:08","BS_2",0,0
NA,2,188,"2025-01-01 02:03:08","BS_3",0,0
"night",2,188,"2025-01-01 02:03:08","BS_4",2,1
"night",2,188,"2025-01-01 02:03:08","BS_5",0,0
"night",2,188,"2025-01-01 02:03:08","BS_6",0,0
NA,2,188,"2025-01-01 02:03:08","BS_7",0,0
NA,2,188,"2025-01-01 02:03:08","BS_8",0,0
"night",2,188,"2025-01-01 02:03:08","BS_9",1,1
"night",2,189,"2025-01-01 02:03:09","BS_1",1,1
"night",2,189,"2025-01-01 02:03:09","BS_10",1,1
"night",2,189,"2025-01-01 02:03:09","BS_11",0,0
NA,2,189,"2025-01-01 02:03:09","BS_2",0,0
NA,2,189,"2025-01-01 02:03:09","BS_3",0,0
"night",2,189,"2025-01-01 02:03:09","BS_4",1,1
"night",2,189,"2025-01-01 02:03:09","BS_5",0,0
"night",2,189,"2025-01-01 02:03:09","BS_6",0,0
NA,2,189,"2025-01-01 02:03:09","BS_7",0,0
NA,2,189,"2025-01-01 02:03:09","BS_8",0,0
"night",2,189,"2025-01-01 02:03:09","BS_9",1,1
"night",2,190,"2025-01-01 02:03:10","BS_1",1,1
"night",2,190,"2025-01-01 02:03:10","BS_10",1,1
"night",2,190,"2025-01-01 02:03:10","BS_11",0,0
NA,2,190,"2025-01-01 02:03:10","BS_2",0,0
NA,2,190,"2025-01-01 02:03:10","BS_3",0,0
"night",2,190,"2025-01-01 02:03:10","BS_4",1,1
"night",2,190,"2025-01-01 02:03:10","BS_5",0,0
"night",2,190,"2025-01-01 02:03:10","BS_6",0,0
NA,2,190,"2025-01-01 02:03:10","BS_7",0,0
NA,2,190,"2025-01-01 02:03:10","BS_8",0,0
"night",2,190,"2025-01-01 02:03:10","BS_9",1,1
"night",2,191,"2025-01-01 02:03:11","BS_1",1,1
"night",2,191,"2025-01-01 02:03:11","BS_10",0,0
"night",2,191,"2025-01-01 02:03:11","BS_11",0,0
NA,2,191,"2025-01-01 02:03:11","BS_2",0,0
NA,2,191,"2025-01-01 02:03:11","BS_3",0,0
"night",2,191,"2025-01-01 02:03:11","BS_4",1,1
"night",2,191,"2025-01-01 02:03:11","BS_5",0,0
"night",2,191,"2025-01-01 02:03:11","BS_6",0,0
NA,2,191,"2025-01-01 02:03:11","BS_7",0,0
NA,2,191,"2025-01-01 02:03:11","BS_8",0,0
"night",2,191,"2025-01-01 02:03:11","BS_9",1,1
"night",2,192,"2025-01-01 02:03:12","BS_1",1,1
"night",2,192,"2025-01-01 02:03:12","BS_10",0,0
"night",2,192,"2025-01-01 02:03:12","BS_11",0,0
NA,2,192,"2025-01-01 02:03:12","BS_2",0,0
NA,2,192,"2025-01-01 02:03:12","BS_3",0,0
"night",2,192,"2025-01-01 02:03:12","BS_4",1,1
"night",2,192,"2025-01-01 02:03:12","BS_5",0,0
"night",2,192,"2025-01-01 02:03:12","BS_6",0,0
NA,2,192,"2025-01-01 02:03:12","BS_7",0,0
NA,2,192,"2025-01-01 02:03:12","BS_8",0,0
"night",2,192,"2025-01-01 02:03:12","BS_9",1,1
"night",2,193,"2025-01-01 02:03:13","BS_1",1,1
"night",2,193,"2025-01-01 02:03:13","BS_10",0,0
"night",2,193,"2025-01-01 02:03:13","BS_11",0,0
NA,2,193,"2025-01-01 02:03:13","BS_2",0,0
NA,2,193,"2025-01-01 02:03:13","BS_3",0,0
"night",2,193,"2025-01-01 02:03:13","BS_4",1,1
"night",2,193,"2025-01-01 02:03:13","BS_5",0,0
"night",2,193,"2025-01-01 02:03:13","BS_6",0,0
NA,2,193,"2025-01-01 02:03:13","BS_7",0,0
NA,2,193,"2025-01-01 02:03:13","BS_8",0,0
"night",2,193,"2025-01-01 02:03:13","BS_9",1,1
"night",2,194,"2025-01-01 02:03:14","BS_1",1,1
"night",2,194,"2025-01-01 02:03:14","BS_10",0,0
"night",2,194,"2025-01-01 02:03:14","BS_11",0,0
NA,2,194,"2025-01-01 02:03:14","BS_2",0,0
NA,2,194,"2025-01-01 02:03:14","BS_3",0,0
"night",2,194,"2025-01-01 02:03:14","BS_4",1,1
"night",2,194,"2025-01-01 02:03:14","BS_5",0,0
"night",2,194,"2025-01-01 02:03:14","BS_6",0,0
NA,2,194,"2025-01-01 02:03:14","BS_7",0,0
NA,2,194,"2025-01-01 02:03:14","BS_8",0,0
"night",2,194,"2025-01-01 02:03:14","BS_9",1,1
"night",2,195,"2025-01-01 02:03:15","BS_1",1,1
"night",2,195,"2025-01-01 02:03:15","BS_10",0,0
"night",2,195,"2025-01-01 02:03:15","BS_11",0,0
NA,2,195,"2025-01-01 02:03:15","BS_2",0,0
NA,2,195,"2025-01-01 02:03:15","BS_3",0,0
"night",2,195,"2025-01-01 02:03:15","BS_4",1,1
"night",2,195,"2025-01-01 02:03:15","BS_5",0,0
"night",2,195,"2025-01-01 02:03:15","BS_6",0,0
NA,2,195,"2025-01-01 02:03:15","BS_7",0,0
NA,2,195,"2025-01-01 02:03:15","BS_8",0,0
"night",2,195,"2025-01-01 02:03:15","BS_9",1,1
"night",2,196,"2025-01-01 02:03:16","BS_1",1,1
"night",2,196,"2025-01-01 02:03:16","BS_10",0,0
"night",2,196,"2025-01-01 02:03:16","BS_11",0,0
NA,2,196,"2025-01-01 02:03:16","BS_2",0,0
NA,2,196,"2025-01-01 02:03:16","BS_3",0,0
"night",2,196,"2025-01-01 02:03:16","BS_4",1,1
"night",2,196,"2025-01-01 02:03:16","BS_5",0,0
"night",2,196,"2025-01-01 02:03:16","BS_6",0,0
NA,2,196,"2025-01-01 02:03:16","BS_7",0,0
NA,2,196,"2025-01-01 02:03:16","BS_8",0,0
"night",2,196,"2025-01-01 02:03:16","BS_9",1,1
"night",2,197,"2025-01-01 02:03:17","BS_1",1,1
"night",2,197,"2025-01-01 02:03:17","BS_10",0,0
"night",2,197,"2025-01-01 02:03:17","BS_11",0,0
NA,2,197,"2025-01-01 02:03:17","BS_2",0,0
NA,2,197,"2025-01-01 02:03:17","BS_3",0,0
"night",2,197,"2025-01-01 02:03:17","BS_4",1,1
"night",2,197,"2025-01-01 02:03:17","BS_5",0,0
"night",2,197,"2025-01-01 02:03:17","BS_6",0,0
NA,2,197,"2025-01-01 02:03:17","BS_7",0,0
NA,2,197,"2025-01-01 02:03:17","BS_8",0,0
"night",2,197,"2025-01-01 02:03:17","BS_9",1,1
"night",2,198,"2025-01-01 02:03:18","BS_1",1,1
"night",2,198,"2025-01-01 02:03:18","BS_10",0,0
"night",2,198,"2025-01-01 02:03:18","BS_11",0,0
NA,2,198,"2025-01-01 02:03:18","BS_2",0,0
NA,2,198,"2025-01-01 02:03:18","BS_3",0,0
"night",2,198,"2025-01-01 02:03:18","BS_4",1,1
"night",2,198,"2025-01-01 02:03:18","BS_5",0,0
"night",2,198,"2025-01-01 02:03:18","BS_6",0,0
NA,2,198,"2025-01-01 02:03:18","BS_7",0,0
NA,2,198,"2025-01-01 02:03:18","BS_8",0,0
"night",2,198,"2025-01-01 02:03:18","BS_9",1,1
"night",2,199,"2025-01-01 02:03:19","BS_1",1,1
"night",2,199,"2025-01-01 02:03:19","BS_10",0,0
"night",2,199,"2025-01-01 02:03:19","BS_11",0,0
NA,2,199,"2025-01-01 02:03:19","BS_2",0,0
NA,2,199,"2025-01-01 02:03:19","BS_3",0,0
"night",2,199,"2025-01-01 02:03:19","BS_4",1,1
"night",2,199,"2025-01-01 02:03:19","BS_5",0,0
"night",2,199,"2025-01-01 02:03:19","BS_6",0,0
NA,2,199,"2025-01-01 02:03:19","BS_7",0,0
NA,2,199,"2025-01-01 02:03:19","BS_8",0,0
"night",2,199,"2025-01-01 02:03:19","BS_9",2,1
"night",2,200,"2025-01-01 02:03:20","BS_1",1,1
"night",2,200,"2025-01-01 02:03:20","BS_10",0,0
"night",2,200,"2025-01-01 02:03:20","BS_11",0,0
NA,2,200,"2025-01-01 02:03:20","BS_2",0,0
NA,2,200,"2025-01-01 02:03:20","BS_3",0,0
"night",2,200,"2025-01-01 02:03:20","BS_4",1,1
"night",2,200,"2025-01-01 02:03:20","BS_5",0,0
"night",2,200,"2025-01-01 02:03:20","BS_6",0,0
NA,2,200,"2025-01-01 02:03:20","BS_7",0,0
NA,2,200,"2025-01-01 02:03:20","BS_8",0,0
"night",2,200,"2025-01-01 02:03:20","BS_9",2,1
"night",2,201,"2025-01-01 02:03:21","BS_1",1,1
"night",2,201,"2025-01-01 02:03:21","BS_10",0,0
"night",2,201,"2025-01-01 02:03:21","BS_11",0,0
NA,2,201,"2025-01-01 02:03:21","BS_2",0,0
NA,2,201,"2025-01-01 02:03:21","BS_3",0,0
"night",2,201,"2025-01-01 02:03:21","BS_4",1,1
"night",2,201,"2025-01-01 02:03:21","BS_5",0,0
"night",2,201,"2025-01-01 02:03:21","BS_6",0,0
NA,2,201,"2025-01-01 02:03:21","BS_7",0,0
NA,2,201,"2025-01-01 02:03:21","BS_8",0,0
"night",2,201,"2025-01-01 02:03:21","BS_9",2,1
"night",2,202,"2025-01-01 02:03:22","BS_1",1,1
"night",2,202,"2025-01-01 02:03:22","BS_10",0,0
"night",2,202,"2025-01-01 02:03:22","BS_11",0,0
NA,2,202,"2025-01-01 02:03:22","BS_2",0,0
NA,2,202,"2025-01-01 02:03:22","BS_3",0,0
"night",2,202,"2025-01-01 02:03:22","BS_4",1,1
