"period_label","period_hour","time_offset_sec","timestamp","serving_bs_id","users_present","active_nodes"
"peak",12,24,"2025-01-01 12:00:24","BS_1",3,1
"peak",12,24,"2025-01-01 12:00:24","BS_10",2,1
"peak",12,24,"2025-01-01 12:00:24","BS_11",2,1
NA,12,24,"2025-01-01 12:00:24","BS_2",0,0
NA,12,24,"2025-01-01 12:00:24","BS_3",0,0
"peak",12,24,"2025-01-01 12:00:24","BS_4",2,1
"peak",12,24,"2025-01-01 12:00:24","BS_5",1,1
"peak",12,24,"2025-01-01 12:00:24","BS_6",4,1
NA,12,24,"2025-01-01 12:00:24","BS_7",0,0
NA,12,24,"2025-01-01 12:00:24","BS_8",0,0
"peak",12,24,"2025-01-01 12:00:24","BS_9",4,1
"peak",12,25,"2025-01-01 12:00:25","BS_1",3,1
"peak",12,25,"2025-01-01 12:00:25","BS_10",2,1
"peak",12,25,"2025-01-01 12:00:25","BS_11",2,1
NA,12,25,"2025-01-01 12:00:25","BS_2",0,0
NA,12,25,"2025-01-01 12:00:25","BS_3",0,0
"peak",12,25,"2025-01-01 12:00:25","BS_4",2,1
"peak",12,25,"2025-01-01 12:00:25","BS_5",1,1
"peak",12,25,"2025-01-01 12:00:25","BS_6",4,1
NA,12,25,"2025-01-01 12:00:25","BS_7",0,0
NA,12,25,"2025-01-01 12:00:25","BS_8",0,0
"peak",12,25,"2025-01-01 12:00:25","BS_9",4,1
"peak",12,26,"2025-01-01 12:00:26","BS_1",3,1
"peak",12,26,"2025-01-01 12:00:26","BS_10",2,1
"peak",12,26,"2025-01-01 12:00:26","BS_11",2,1
NA,12,26,"2025-01-01 12:00:26","BS_2",0,0
NA,12,26,"2025-01-01 12:00:26","BS_3",0,0
"peak",12,26,"2025-01-01 12:00:26","BS_4",2,1
"peak",12,26,"2025-01-01 12:00:26","BS_5",1,1
"peak",12,26,"2025-01-01 12:00:26","BS_6",3,1
NA,12,26,"2025-01-01 12:00:26","BS_7",0,0
NA,12,26,"2025-01-01 12:00:26","BS_8",0,0
"peak",12,26,"2025-01-01 12:00:26","BS_9",5,1
"peak",12,27,"2025-01-01 12:00:27","BS_1",2,1
"peak",12,27,"2025-01-01 12:00:27","BS_10",5,1
"peak",12,27,"2025-01-01 12:00:27","BS_11",2,1
NA,12,27,"2025-01-01 12:00:27","BS_2",0,0
NA,12,27,"2025-01-01 12:00:27","BS_3",0,0
"peak",12,27,"2025-01-01 12:00:27","BS_4",1,1
"peak",12,27,"2025-01-01 12:00:27","BS_5",2,1
"peak",12,27,"2025-01-01 12:00:27","BS_6",2,1
NA,12,27,"2025-01-01 12:00:27","BS_7",0,0
NA,12,27,"2025-01-01 12:00:27","BS_8",0,0
"peak",12,27,"2025-01-01 12:00:27","BS_9",5,1
"peak",12,28,"2025-01-01 12:00:28","BS_1",2,1
"peak",12,28,"2025-01-01 12:00:28","BS_10",6,1
"peak",12,28,"2025-01-01 12:00:28","BS_11",3,1
NA,12,28,"2025-01-01 12:00:28","BS_2",0,0
NA,12,28,"2025-01-01 12:00:28","BS_3",0,0
"peak",12,28,"2025-01-01 12:00:28","BS_4",0,0
"peak",12,28,"2025-01-01 12:00:28","BS_5",2,1
"peak",12,28,"2025-01-01 12:00:28","BS_6",3,1
NA,12,28,"2025-01-01 12:00:28","BS_7",0,0
NA,12,28,"2025-01-01 12:00:28","BS_8",0,0
"peak",12,28,"2025-01-01 12:00:28","BS_9",4,1
"peak",12,29,"2025-01-01 12:00:29","BS_1",2,1
"peak",12,29,"2025-01-01 12:00:29","BS_10",5,1
"peak",12,29,"2025-01-01 12:00:29","BS_11",4,1
NA,12,29,"2025-01-01 12:00:29","BS_2",0,0
NA,12,29,"2025-01-01 12:00:29","BS_3",0,0
"peak",12,29,"2025-01-01 12:00:29","BS_4",0,0
"peak",12,29,"2025-01-01 12:00:29","BS_5",2,1
"peak",12,29,"2025-01-01 12:00:29","BS_6",4,1
NA,12,29,"2025-01-01 12:00:29","BS_7",0,0
NA,12,29,"2025-01-01 12:00:29","BS_8",0,0
"peak",12,29,"2025-01-01 12:00:29","BS_9",3,1
"peak",12,30,"2025-01-01 12:00:30","BS_1",2,1
"peak",12,30,"2025-01-01 12:00:30","BS_10",5,1
"peak",12,30,"2025-01-01 12:00:30","BS_11",3,1
NA,12,30,"2025-01-01 12:00:30","BS_2",0,0
NA,12,30,"2025-01-01 12:00:30","BS_3",0,0
"peak",12,30,"2025-01-01 12:00:30","BS_4",0,0
